Spec_interaction,EF,BEF,ISA,CSA,ITA,CTA,Comm_assembly,Spec_coexistence,Comm_composition,Diversity,S_comp_change,Beta,Species_accumulation,Dist_decay,Div_comp_gradient,Relative_commoness,Beta_related,Comm_comparison,First_author,Year,Title,Journal,Volume,Pages,DOI
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"MEDEL, RG",1995,THE MASS EXPONENT IN POPULATION ENERGY USE - THE FALLACY OF AVERAGES,AMERICAN NATURALIST,145,155-162,10.1086/285734
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"FELSENSTEIN, J",1995,1993 SEWALL-WRIGHT-AWARD,AMERICAN NATURALIST,145,U2-U5,NA
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Holt, RD",1999,1998 Sewall Wright Award: William Donald Hamilton,AMERICAN NATURALIST,153,U1-U2,NA
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Hoffmann, AA",1999,A comment on in-group/out-group comparisons for fluctuating asymmetry,AMERICAN NATURALIST,153,140-142,10.1086/303152
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,"Qian, H",1999,A comparison of the taxonomic richness of vascular plants in China and,AMERICAN NATURALIST,154,160-181,10.1086/303230
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Gavrilets, S",1999,A dynamical theory of speciation on holey adaptive landscapes,AMERICAN NATURALIST,154,1-22,10.1086/303217
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Casagrandi, R",1999,A minimal model for forest fire regimes,AMERICAN NATURALIST,153,527-539,10.1086/303194
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Baldauf, SL",1999,A search for the origins of animals and fungi: Comparing and combining,AMERICAN NATURALIST,154,S178-S188,10.1086/303292
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Guinez, R",1999,A tridimensional self-thinning model for multilayered intertidal mussels,AMERICAN NATURALIST,154,341-357,10.1086/303234
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Chan, KMA",1999,Accounting for mode of speciation increases power and realism of tests,AMERICAN NATURALIST,153,332-346,10.1086/303173
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Ketterson, ED",1999,"Adaptation, exaptation, and constraint: A hormonal perspective",AMERICAN NATURALIST,154,S4-S25,10.1086/303280
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Mauck, RA",1999,Adult survival and imperfect assessment of parentage: Effects on male,AMERICAN NATURALIST,154,99-109,10.1086/303216
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Jackson, JF",1999,Allometry of constitutive defense: A model and a comparative test with,AMERICAN NATURALIST,153,614-632,10.1086/303201
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Goudet, J",1999,An improved procedure for testing the effects of key innovations on rate,AMERICAN NATURALIST,153,549-555,10.1086/303190
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Hochberg, ME",1999,"Antagonistic coevolution over productivity gradients (vol 152, pg 620",AMERICAN NATURALIST,153,U7,NA
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Otto, SP",1999,Balanced polymorphisms and the evolution of dominance,AMERICAN NATURALIST,153,561-574,10.1086/303204
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Saino, N",1999,"Carotenoid plasma concentration, immune profile, and plumage",AMERICAN NATURALIST,154,441-448,10.1086/303246
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Cotton, PA",1999,Chick begging strategies in relation to brood hierarchies and hatching,AMERICAN NATURALIST,153,412-420,10.1086/303178
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Thompson, JN",1999,Coevolution and escalation: Are ongoing coevolutionary meanderings,AMERICAN NATURALIST,153,S92-S93,10.1086/303214
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Hentschel, BT",1999,Complex life cycles in a variable environment: Predicting when the,AMERICAN NATURALIST,154,549-558,10.1086/303263
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Haddad, NM",1999,Corridor use predicted from behaviors at habitat boundaries,AMERICAN NATURALIST,153,215-227,10.1086/303163
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Webster, MS",1999,Courtship disruptions and male mating strategies: Examples from,AMERICAN NATURALIST,154,717-729,10.1086/303267
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Legendre, S",1999,Demographic stochasticity and social mating system in the process of,AMERICAN NATURALIST,153,449-463,10.1086/303195
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Coltman, DW",1999,Density-dependent variation in lifetime breeding success and natural and,AMERICAN NATURALIST,154,730-746,10.1086/303274
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Wade, MJ",1999,Design and interpretation of experimental studies of interdemic,AMERICAN NATURALIST,154,599-603,10.1086/303259
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Palmer, AR",1999,Detecting publication bias in meta-analyses: A case study of fluctuating,AMERICAN NATURALIST,154,220-233,10.1086/303223
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Moller, AP",1999,Developmental stability is related to fitness,AMERICAN NATURALIST,153,556-560,10.1086/303197
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Perrin, N",1999,Dispersal and inbreeding avoidance,AMERICAN NATURALIST,154,282-292,10.1086/303236
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Cronin, JT",1999,Dispersal-dependent oviposition and the aggregation of parasitism,AMERICAN NATURALIST,154,23-36,10.1086/303221
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,"Gardezi, T",1999,Diversity in relation to body size in mammals: A comparative study,AMERICAN NATURALIST,153,110-123,10.1086/303150
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Irschick, DJ",1999,Do lizards avoid habitats in which performance is submaximal? The,AMERICAN NATURALIST,154,293-305,10.1086/303239
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Kindlmann, P",1999,Does body size optimization result in skewed body size distribution on a,AMERICAN NATURALIST,153,445-447,10.1086/303180
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Bonsall, MB",1999,Does host self-regulation increase the likelihood of insect-pathogen,AMERICAN NATURALIST,153,228-235,10.1086/303161
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Hughes, JS",1999,Ecology and the evolution of biphasic life cycles,AMERICAN NATURALIST,154,306-320,10.1086/303241
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Bohannan, BJM",1999,Effect of prey heterogeneity on the response of a model food chain to,AMERICAN NATURALIST,153,73-82,10.1086/303151
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Lima, M",1999,El Nino-southern oscillation-driven rainfall variability and delayed,AMERICAN NATURALIST,153,476-491,10.1086/303191
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Feder, ME",1999,Engineering candidate genes in studies of adaptation: The heat-shock,AMERICAN NATURALIST,154,S55-S66,10.1086/303283
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Kimball, RT",1999,Evolution of avian plumage dichromatism from a proximate perspective,AMERICAN NATURALIST,154,182-193,10.1086/303228
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Rees, M",1999,Evolution of size-dependent flowering in Onopordum illyricum: A,AMERICAN NATURALIST,154,628-651,10.1086/303268
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Cipollini, DE",1999,Exploring cost constraints on stem elongation in plants using phenotypic,AMERICAN NATURALIST,153,236-242,10.1086/303164
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Purrington, CB",1999,Exploring the physiological basis of costs of herbicide resistance in,AMERICAN NATURALIST,154,S82-S91,10.1086/303285
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Post, E",1999,Extrinsic modification of vertebrate sex ratios by climatic variation,AMERICAN NATURALIST,154,194-204,10.1086/303224
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Wiegand, T",1999,Finding the missing link between landscape structure and population,AMERICAN NATURALIST,154,605-627,10.1086/303272
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Wolfe, LM",1999,Floral symmetry and its influence on variance in flower size,AMERICAN NATURALIST,154,484-488,10.1086/303249
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Chase, JM",1999,Food web effects of prey size refugia: Variable interactions and,AMERICAN NATURALIST,154,559-570,10.1086/303260
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Fauchald, P",1999,Foraging in a hierarchical patch system,AMERICAN NATURALIST,153,603-613,10.1086/303203
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Tiffin, P",1999,Genetic constraints and selection acting on tolerance to herbivory in,AMERICAN NATURALIST,154,700-716,10.1086/303271
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Kraaijeveld, AR",1999,Geographic patterns in the evolution of resistance and virulence in,AMERICAN NATURALIST,153,S61-S74,10.1086/303212
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Jiggins, FM",1999,How common are meiotically driving sex chromosomes in insects?,AMERICAN NATURALIST,154,481-483,10.1086/303251
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Farnsworth, KD",1999,How do grazers achieve their distribution? A continuum of models from,AMERICAN NATURALIST,153,509-526,10.1086/303192
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Fagan, WE",1999,How habitat edges change species interactions,AMERICAN NATURALIST,153,165-182,10.1086/303162
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Rodriguez-Girones, MA",1999,How to detect a cuckoo egg: A signal-detection theory model for,AMERICAN NATURALIST,153,633-648,10.1086/303198
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,"Loreau, M",1999,Immigration and the maintenance of local species diversity,AMERICAN NATURALIST,154,427-440,10.1086/303252
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Martin, AP",1999,Increasing genomic complexity by gene duplication and the origin of,AMERICAN NATURALIST,154,111-128,10.1086/303231
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Schoener, TW",1999,Indirect effects in an experimentally staged invasion by a major,AMERICAN NATURALIST,153,347-358,10.1086/303177
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Vermeij, GJ",1999,Inequality and the directionality of history,AMERICAN NATURALIST,153,243-253,10.1086/303175
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Gross, K",1999,Inferring host-parasitoid stability from patterns of parasitism among,AMERICAN NATURALIST,154,489-496,10.1086/303248
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Wolf, JB",1999,Interacting phenotypes and the evolutionary process. II. Selection,AMERICAN NATURALIST,153,254-266,10.1086/303168
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Palomares, F",1999,Interspecific killing among mammalian carnivores,AMERICAN NATURALIST,153,492-508,10.1086/303189
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Schmitt, J",1999,Introduction: Experimental approaches to testing adaptation,AMERICAN NATURALIST,154,S1-S3,10.1086/303279
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Hatchwell, BJ",1999,Investment strategies of breeders in avian cooperative breeding systems,AMERICAN NATURALIST,154,205-219,10.1086/303227
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Hill, GE",1999,Is there an immunological cost to carotenoid-based ornamental,AMERICAN NATURALIST,154,589-595,10.1086/303264
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Hastings, A",1999,"Learning, host fidelity, and the stability of host-parasitoid",AMERICAN NATURALIST,153,295-301,10.1086/303172
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Schwarzkopf, L",1999,Life-history consequences of divergent selection on egg size in,AMERICAN NATURALIST,154,333-340,10.1086/303242
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Kinzig, AP",1999,"Limiting similarity, species packing, and system stability for",AMERICAN NATURALIST,153,371-383,10.1086/303182
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Martin, TE",1999,Males feeding females during incubation. I. Required by microclimate or,AMERICAN NATURALIST,153,131-139,10.1086/303153
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Schmitt, J",1999,Manipulative approaches to testing adaptive plasticity:,AMERICAN NATURALIST,154,S43-S54,10.1086/303282
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Keeley, JE",1999,Mast flowering and semelparity in bamboos: The bamboo fire cycle,AMERICAN NATURALIST,154,383-391,10.1086/303243
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Proulx, SR",1999,Matings systems and the evolution of niche breadth,AMERICAN NATURALIST,154,89-98,10.1086/303218
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Chai, P",1999,"Maximum flight performance of hummingbirds: Capacities, constraints, and",AMERICAN NATURALIST,153,398-411,10.1086/303179
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Kokko, H",1999,Measures of inequality are not equal,AMERICAN NATURALIST,154,358-382,10.1086/303235
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Sinervo, B",1999,Mechanistic analysis of natural selection and a refinement of Lack's and,AMERICAN NATURALIST,154,S26-S42,10.1086/303281
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Lively, CM",1999,"Migration, virulence, and the geographic mosaic of adaptation by",AMERICAN NATURALIST,153,S34-S47,10.1086/303210
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Hansen, TF",1999,Multiannual vole cycles and population regulation during long winters:,AMERICAN NATURALIST,154,129-139,10.1086/303229
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Brooks, R",1999,Multiple sexual ornaments coevolve with multiple mating preferences,AMERICAN NATURALIST,154,37-45,10.1086/303219
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Parker, MA",1999,Mutualism in metapopulations of legumes and rhizobia,AMERICAN NATURALIST,153,S48-S60,10.1086/303211
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"McGlynn, TP",1999,Non-native ants are smaller than related native ants,AMERICAN NATURALIST,154,690-699,10.1086/303270
1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"van Baalen, M",1999,Nonequilibrium population dynamics of ``ideal and free{''} prey and,AMERICAN NATURALIST,154,69-88,10.1086/303215
1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Solow, AR",1999,On an early result on stability and complexity,AMERICAN NATURALIST,154,587-588,10.1086/303265
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Katz, LA",1999,Parade of the little millions,AMERICAN NATURALIST,154,S93-S95,10.1086/303286
0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,"Cebrian, J",1999,Patterns in the fate of production in plant communities,AMERICAN NATURALIST,154,449-468,10.1086/303244
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Vander Zanden, MJ",1999,Patterns of food chain length in lakes: A stable isotope study,AMERICAN NATURALIST,154,406-416,10.1086/303250
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Martins, EP",1999,Phylogenies and the comparative method: a general approach to,AMERICAN NATURALIST,153,448,10.1086/303188
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Cuthill, IC",1999,Plumage reflectance and the objective assessment of avian sexual,AMERICAN NATURALIST,153,183-200,10.1086/303160
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Bernstein, C",1999,"Predator migration decisions, the ideal free distribution, and",AMERICAN NATURALIST,153,267-281,10.1086/303170
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Higgins, SI",1999,Predicting plant migration rates in a changing world: The role of,AMERICAN NATURALIST,153,464-475,10.1086/303193
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Leamy, LJ",1999,Quantitative trait loci for early- and late-developing skull characters,AMERICAN NATURALIST,153,201-214,10.1086/303165
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"DeHeer, CJ",1999,Queen dispersal strategies in the multiple-queen form of the fire ant,AMERICAN NATURALIST,153,660-675,10.1086/303205
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Bourke, AFG",1999,Queen-worker conflict over sexual production and colony maintenance in,AMERICAN NATURALIST,154,417-426,10.1086/303253
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Clayton, DH",1999,Reciprocal natural selection on host-parasite phenotypes,AMERICAN NATURALIST,154,261-270,10.1086/303237
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Roger, AJ",1999,Reconstructing early events in eukaryotic evolution,AMERICAN NATURALIST,154,S146-S163,10.1086/303290
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Johnstone, RA",1999,Reproductive skew in multimember groups,AMERICAN NATURALIST,153,315-331,10.1086/303169
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,"Foufopoulos, J",1999,Reptile extinctions on land-bridge islands: Life-history attributes and,AMERICAN NATURALIST,153,1-25,10.1086/303149
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Bersier, LF",1999,Scale-invariant or scale-dependent behavior of the link density property,AMERICAN NATURALIST,153,676-682,10.1086/303200
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Pen, I",1999,Seasonal sex ratio trend in the European kestrel: An evolutionarily,AMERICAN NATURALIST,153,384-397,10.1086/303183
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Donohue, K",1999,Seed dispersal as a maternally influenced character: Mechanistic basis,AMERICAN NATURALIST,154,674-689,10.1086/303273
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Ganade, G",1999,Seed mass and the evolution of early-seedling etiolation,AMERICAN NATURALIST,154,469-480,10.1086/303245
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Okuda, N",1999,Sex roles are not always reversed when the potential reproductive rate,AMERICAN NATURALIST,153,540-548,10.1086/303196
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Koenig, WD",1999,Sex-ratio selection in species with helpers at the nest: The repayment,AMERICAN NATURALIST,153,124-130,10.1086/303148
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Burdon, JJ",1999,Spatial and temporal patterns in coevolving plant and pathogen,AMERICAN NATURALIST,153,S15-S33,10.1086/303209
1,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,"Bolker, BM",1999,Spatial moment equations for plant competition: Understanding spatial,AMERICAN NATURALIST,153,575-602,10.1086/303199
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"Lande, R",1999,Spatial scale of population synchrony: Environmental correlation versus,AMERICAN NATURALIST,154,271-281,10.1086/303240
1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,"Huisman, J",1999,Species dynamics in phytoplankton blooms: Incomplete mixing and,AMERICAN NATURALIST,154,46-68,10.1086/303220
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Thompson, JN",1999,Specific hypotheses on the geographic mosaic of coevolution,AMERICAN NATURALIST,153,S1-S14,10.1086/303208
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Greeff, JM",1999,Sperm digestion and reciprocal sperm transfer can drive hermaphrodite,AMERICAN NATURALIST,153,421-430,10.1086/303184
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Simmons, LW",1999,"Sperm displacement in the yellow dung fly, Scatophaga stercoraria: An",AMERICAN NATURALIST,153,302-314,10.1086/303171
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Rausher, MD",1999,Stabilization of mixed-mating systems by differences in the magnitude of,AMERICAN NATURALIST,154,242-248,10.1086/303225
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Anderson, C",1999,Task partitioning in insect societies. I. Effect of colony size on,AMERICAN NATURALIST,154,521-535,10.1086/303255
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Ratnieks, FLW",1999,Task partitioning in insect societies. II. Use of queueing delay,AMERICAN NATURALIST,154,536-548,10.1086/303256
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Lima, SL",1999,Temporal variation in danger drives antipredator behavior: The predation,AMERICAN NATURALIST,153,649-659,10.1086/303202
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Abrams, PA",1999,The adaptive dynamics of consumer choice,AMERICAN NATURALIST,153,83-97,10.1086/303154
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Adler, FR",1999,The balance of terror: An alternative mechanism for competitive,AMERICAN NATURALIST,154,497-509,10.1086/303258
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Thornhill, R",1999,The biological significance of fluctuating asymmetry and sexual,AMERICAN NATURALIST,154,234-241,10.1086/303233
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Simons, AM",1999,The cost of compensation,AMERICAN NATURALIST,153,683-687,10.1086/303206
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Silvertown, J",1999,The demographic cost of reproduction and its consequences in balsam fir,AMERICAN NATURALIST,154,321-332,10.1086/303238
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,"Patterson, DJ",1999,The diversity of eukaryotes,AMERICAN NATURALIST,154,S96-S124,10.1086/303287
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Mooers, AO",1999,The effects of selection and bottlenecks on male mating success in,AMERICAN NATURALIST,153,437-444,10.1086/303186
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Boots, M",1999,The evolution of costly resistance in host-parasite systems,AMERICAN NATURALIST,153,359-370,10.1086/303181
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Penn, DJ",1999,The evolution of mating preferences and major histocompatibility complex,AMERICAN NATURALIST,153,145-164,10.1086/303166
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Perry, G",1999,The evolution of search modes: Ecological versus phylogenetic,AMERICAN NATURALIST,153,98-109,10.1086/303145
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Kirchner, JW",1999,The evolutionary advantages of dying young: Epidemiological implications,AMERICAN NATURALIST,154,140-159,10.1086/303232
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,"Allison, GW",1999,The implications of experimental design for biodiversity manipulations,AMERICAN NATURALIST,153,26-45,10.1086/303144
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Underwood, N",1999,The influence of plant and herbivore characteristics on the interaction,AMERICAN NATURALIST,153,282-294,10.1086/303174
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Peters, AD",1999,The red queen and fluctuating epistasis: A population genetic analysis,AMERICAN NATURALIST,154,393-405,10.1086/303247
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Benkman, CW",1999,The selection mosaic and diversifying coevolution between crossbills and,AMERICAN NATURALIST,153,S75-S91,10.1086/303213
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Katz, LA",1999,The tangled web: Gene genealogies and the origin of eukaryotes,AMERICAN NATURALIST,154,S137-S145,10.1086/303289
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"Rusak, JA",1999,The temporal coherence of zooplankton population abundances in,AMERICAN NATURALIST,153,46-58,10.1086/303147
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Komers, PE",1999,Timing of estrus in fallow deer is adjusted to the age of available,AMERICAN NATURALIST,153,431-436,10.1086/303185
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Chase, JM",1999,To grow or to reproduce? The role of life-history plasticity in food web,AMERICAN NATURALIST,154,571-586,10.1086/303261
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Gragnani, A",1999,Top-down control of cyanobacteria: A theoretical analysis,AMERICAN NATURALIST,153,59-72,10.1086/303146
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Delwiche, CF",1999,Tracing the thread of plastid diversity through the tapestry of life,AMERICAN NATURALIST,154,S164-S177,10.1086/303291
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Tatar, M",1999,Transgenes in the analysis of life span and fitness,AMERICAN NATURALIST,154,S67-S81,10.1086/303284
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Taylor, FJR",1999,Ultrastructure as a control for protistan molecular phylogeny,AMERICAN NATURALIST,154,S125-S136,10.1086/303288
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Mooers, AO",1999,Using phylogenies to test macroevolutionary hypotheses of trait,AMERICAN NATURALIST,154,249-259,10.1086/303226
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Ives, AR",1999,Variability and parasitoid foraging efficiency: A case study of pea,AMERICAN NATURALIST,154,652-673,10.1086/303269
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Fagan, WF",1999,Variation thresholds for extinction and their implications for,AMERICAN NATURALIST,154,510-520,10.1086/303262
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Getty, T",1999,What do experimental studies tell us about group selection in nature?,AMERICAN NATURALIST,154,596-598,10.1086/303257
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Huey, RB",2003,2002 Sewall Wright Award - Linda Partridge,AMERICAN NATURALIST,161,I-II,10.1086/367716
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Webb, C",2003,A complete classification of Darwinian extinction in ecological,AMERICAN NATURALIST,161,181-U1,10.1086/345858
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Skalski, GT",2003,A diffusion-based theory of organism dispersal in heterogeneous,AMERICAN NATURALIST,161,441-458,10.1086/367592
